part,company,country,city,price,date,currency_name,price_amount,currency_symbol,exchange_rate_to_USD,standardized_USD
98132-889,Thoughtmix,Portugal,Amadora,183.84€,2016-01-11 21:51:38,EUR,183.84,€,1.0888,200.164992
55700-014,Zooxo,United Kingdom,London,£660.13,2016-01-11 23:06:51,GBP,660.13,£,1.4574660331,962.117052430303
68180-121,Thoughtmix,Portugal,Amadora,396.68€,2016-01-11 23:18:17,EUR,396.68,€,1.0888,431.905184
0228-2167,Brainsphere,Portugal,Braga,731.79€,2016-01-11 23:59:42,EUR,731.79,€,1.0888,796.7729519999999
58596-001,Shufflebeat,Portugal,Porto,475.5€,2016-01-12 00:36:02,EUR,475.5,€,1.0836,515.2518
41163-428,Yozio,Greece,Patras,150.29€,2016-01-12 01:23:21,EUR,150.29,€,1.0836,162.85424399999997
16477-306,Voomm,France,Paris,896.04€,2016-01-12 01:54:39,EUR,896.04,€,1.0836,970.9489439999999
16729-167,Brainsphere,Portugal,Braga,52.7€,2016-01-12 03:55:10,EUR,52.7,€,1.0836,57.10572
52959-433,Shufflebeat,Portugal,Porto,327.38€,2016-01-12 05:27:20,EUR,327.38,€,1.0836,354.74896799999993
49349-106,Shufflebeat,Portugal,Porto,517.12€,2016-01-12 05:44:35,EUR,517.12,€,1.0836,560.351232
51346-126,Ntags,Portugal,Lisbon,91.36€,2016-01-12 05:57:06,EUR,91.36,€,1.0836,98.99769599999999
49967-724,Chatterbridge,Spain,Barcelona,470.3€,2016-01-12 06:47:09,EUR,470.3,€,1.0836,509.61708
0228-2167,Flipstorm,France,Nanterre,233.52€,2016-01-12 07:15:22,EUR,233.52,€,1.0836,253.042272
13537-259,Flipstorm,France,Nanterre,774.18€,2016-01-12 08:42:40,EUR,774.18,€,1.0836,838.9014479999998
55700-014,Twitterbeat,France,Annecy,644.97€,2016-01-12 08:52:50,EUR,644.97,€,1.0836,698.889492
0268-6107,Yozio,Greece,Patras,489.03€,2016-01-12 10:32:19,EUR,489.03,€,1.0836,529.9129079999999
55566-2100,Brainsphere,Portugal,Braga,314.74€,2016-01-12 10:52:59,EUR,314.74,€,1.0836,341.052264
0268-1401,Twitterbeat,France,Annecy,1063.5€,2016-01-12 11:14:33,EUR,1063.5,€,1.0836,1152.4086
49967-724,Flipstorm,Greece,Athens,470.3€,2016-01-12 12:22:25,EUR,470.3,€,1.0836,509.61708
13537-259,Buzzbean,Germany,Düsseldorf,735.84€,2016-01-12 12:35:18,EUR,735.84,€,1.0836,797.356224
55566-2100,Twitterbeat,France,Annecy,859.2€,2016-01-12 13:38:30,EUR,859.2,€,1.0836,931.0291199999999
49967-724,Eimbee,France,Amiens,525.63€,2016-01-12 14:57:40,EUR,525.63,€,1.0836,569.5726679999999
55856-0003,Brainsphere,Portugal,Braga,225.88€,2016-01-12 16:01:36,EUR,225.88,€,1.0836,244.76356799999996
49349-820,Chatterbridge,Spain,Barcelona,381.83€,2016-01-12 16:15:47,EUR,381.83,€,1.0836,413.75098799999995
49520-501,Shufflebeat,Portugal,Porto,791.05€,2016-01-12 16:36:45,EUR,791.05,€,1.0836,857.1817799999999
16714-295,Flipstorm,France,Nanterre,640.84€,2016-01-12 16:46:23,EUR,640.84,€,1.0836,694.414224
10237-832,Flipstorm,France,Nanterre,696.86€,2016-01-12 19:02:33,EUR,696.86,€,1.0836,755.117496
68084-172,Zoonder,United States,Boston,$424.2,2016-01-12 19:20:50,USD,424.2,$,1.0,424.2
49349-842,Thoughtmix,Portugal,Amadora,469.81€,2016-01-12 20:35:05,EUR,469.81,€,1.0836,509.08611599999995
51346-145,Voomm,France,Paris,936.74€,2016-01-12 21:29:55,EUR,936.74,€,1.0836,1015.0514639999999
55700-014,Rhycero,France,Arcueil,635.89€,2016-01-12 22:29:15,EUR,635.89,€,1.0836,689.050404
0603-6134,Wordify,United States,New York,$871.96,2016-01-12 23:35:08,USD,871.96,$,1.0,871.96
68233-011,Twitterbeat,France,Annecy,760.79€,2016-01-13 00:13:59,EUR,760.79,€,1.0816,822.8704639999999
51138-049,Flipstorm,Greece,Athens,809.66€,2016-01-13 02:21:15,EUR,809.66,€,1.0816,875.7282559999999
16590-177,Twitterbeat,France,Annecy,1120.13€,2016-01-13 03:21:17,EUR,1120.13,€,1.0816,1211.532608
0228-2167,Buzzbean,Germany,Düsseldorf,863.39€,2016-01-13 03:32:13,EUR,863.39,€,1.0816,933.8426239999999
55289-164,Gabcube,Portugal,Almada,453.29€,2016-01-13 03:33:43,EUR,453.29,€,1.0816,490.278464
68084-595,Twitterbeat,France,Annecy,271.61€,2016-01-13 03:54:09,EUR,271.61,€,1.0816,293.773376
51079-947,Flipstorm,Greece,Athens,581.7€,2016-01-13 04:42:31,EUR,581.7,€,1.0816,629.1667199999999
70253-307,Yozio,Greece,Patras,877.89€,2016-01-13 05:33:50,EUR,877.89,€,1.0816,949.525824
0268-1128,Zooxo,United Kingdom,London,£669.78,2016-01-13 05:44:02,GBP,669.78,£,1.441748867,965.65455613926
54123-957,Voomm,France,Paris,61.08€,2016-01-13 07:22:31,EUR,61.08,€,1.0816,66.064128
10267-2529,Zoonder,United States,Boston,$623.65,2016-01-13 07:29:56,USD,623.65,$,1.0,623.65
24385-268,Gabcube,Portugal,Almada,273.87€,2016-01-13 09:10:50,EUR,273.87,€,1.0816,296.217792
49348-574,Zooxo,United Kingdom,London,£240.55,2016-01-13 10:10:00,GBP,240.55,£,1.441748867,346.81268995685
54473-578,Flipstorm,Greece,Athens,172.81€,2016-01-13 12:35:36,EUR,172.81,€,1.0816,186.911296
68233-011,Thoughtmix,Portugal,Amadora,648.28€,2016-01-13 13:17:14,EUR,648.28,€,1.0816,701.1796479999999
68462-565,Chatterbridge,Spain,Barcelona,1098.42€,2016-01-13 15:03:29,EUR,1098.42,€,1.0816,1188.051072
41163-428,Teklist,Netherlands,Arnhem,88.12€,2016-01-13 17:46:00,EUR,88.12,€,1.0816,95.310592
41163-428,Flipstorm,France,Nanterre,134.81€,2016-01-13 18:27:03,EUR,134.81,€,1.0816,145.810496
49967-724,Eimbee,France,Amiens,543.07€,2016-01-13 18:40:05,EUR,543.07,€,1.0816,587.384512
0268-1128,Roodel,Portugal,Aranhas,921.82€,2016-01-13 19:29:47,EUR,921.82,€,1.0816,997.0405119999999
10267-2529,Flipstorm,France,Nanterre,376.25€,2016-01-13 19:37:29,EUR,376.25,€,1.0816,406.95199999999994
21695-931,Zoonder,United States,Boston,$250.97,2016-01-13 21:24:10,USD,250.97,$,1.0,250.97
62011-0219,Gabcube,Portugal,Almada,791.31€,2016-01-13 23:13:43,EUR,791.31,€,1.0816,855.8808959999999
16714-295,Thoughtmix,Portugal,Amadora,625.05€,2016-01-13 23:15:44,EUR,625.05,€,1.0816,676.0540799999999
55856-0003,Zooxo,United Kingdom,London,£53.4,2016-01-14 00:35:33,GBP,53.4,£,1.4389125926,76.83793244483999
65044-3014,Chatterbridge,Spain,Barcelona,798.02€,2016-01-14 03:06:01,EUR,798.02,€,1.0893,869.2831859999999
0699-7041,Flipstorm,Greece,Athens,739.91€,2016-01-14 03:18:31,EUR,739.91,€,1.0893,805.9839629999999
0615-7679,Buzzbean,Germany,Düsseldorf,313.29€,2016-01-14 03:24:25,EUR,313.29,€,1.0893,341.266797
58118-5060,Voomm,France,Paris,193.44€,2016-01-14 04:01:56,EUR,193.44,€,1.0893,210.714192
98132-889,Buzzbean,Germany,Düsseldorf,214.08€,2016-01-14 04:55:42,EUR,214.08,€,1.0893,233.197344
54868-6311,Ntags,Portugal,Lisbon,203.26€,2016-01-14 05:30:36,EUR,203.26,€,1.0893,221.411118
0699-7041,Thoughtmix,Portugal,Amadora,520.33€,2016-01-14 06:10:26,EUR,520.33,€,1.0893,566.795469
21695-931,Ntags,Portugal,Lisbon,677.96€,2016-01-14 07:22:00,EUR,677.96,€,1.0893,738.501828
68462-565,Twitterbeat,France,Annecy,1160.96€,2016-01-14 08:44:30,EUR,1160.96,€,1.0893,1264.633728
24286-1562,Chatterbridge,Spain,Barcelona,425.64€,2016-01-14 08:55:40,EUR,425.64,€,1.0893,463.64965199999995
49035-530,Ntags,Portugal,Lisbon,1009.82€,2016-01-14 09:00:12,EUR,1009.82,€,1.0893,1099.996926
35356-325,Shufflebeat,Portugal,Porto,465.01€,2016-01-14 11:19:40,EUR,465.01,€,1.0893,506.53539299999994
52959-433,Brainsphere,Portugal,Braga,354.97€,2016-01-14 16:49:35,EUR,354.97,€,1.0893,386.668821
58118-5060,Twitterbeat,France,Annecy,77.54€,2016-01-14 19:53:37,EUR,77.54,€,1.0893,84.464322
49035-530,Twitterbeat,France,Annecy,974.46€,2016-01-14 21:29:03,EUR,974.46,€,1.0893,1061.479278
13537-259,Voomm,France,Paris,751.6€,2016-01-14 21:32:15,EUR,751.6,€,1.0893,818.7178799999999
49348-574,Twitterbeat,France,Annecy,399.91€,2016-01-14 21:40:16,EUR,399.91,€,1.0893,435.621963
55700-014,Teklist,Netherlands,Arnhem,599.69€,2016-01-15 00:05:10,EUR,599.69,€,1.0914,654.501666
55289-164,Twitterbeat,France,Annecy,130.35€,2016-01-15 00:41:51,EUR,130.35,€,1.0914,142.26398999999998
61398-0828,Voomm,France,Paris,513.76€,2016-01-15 00:59:28,EUR,513.76,€,1.0914,560.7176639999999
0185-0373,Brainsphere,Portugal,Braga,974.08€,2016-01-15 02:28:32,EUR,974.08,€,1.0914,1063.1109119999999
76335-006,Twitterbeat,France,Annecy,421.8€,2016-01-15 10:11:06,EUR,421.8,€,1.0914,460.35251999999997
62011-0219,Zooxo,United Kingdom,London,£838.5,2016-01-15 10:18:27,GBP,838.5,£,1.4332239002,1201.7582403177
49348-574,Flipstorm,Greece,Athens,275.21€,2016-01-15 10:56:49,EUR,275.21,€,1.0914,300.36419399999994
10578-049,Chatterbridge,Spain,Barcelona,805.22€,2016-01-15 12:21:14,EUR,805.22,€,1.0914,878.817108
37205-951,Twitterbeat,France,Annecy,288.37€,2016-01-15 12:31:21,EUR,288.37,€,1.0914,314.727018
0268-1401,Brainsphere,Portugal,Braga,983.49€,2016-01-15 12:49:26,EUR,983.49,€,1.0914,1073.380986
68752-024,Twitterbeat,France,Annecy,871.29€,2016-01-15 13:24:19,EUR,871.29,€,1.0914,950.9259059999999
50458-560,Shufflebeat,Portugal,Porto,1136.34€,2016-01-15 14:20:18,EUR,1136.34,€,1.0914,1240.2014759999997
0268-1128,Thoughtmix,Portugal,Amadora,1075.93€,2016-01-15 15:03:47,EUR,1075.93,€,1.0914,1174.270002
68084-172,Flipstorm,Greece,Athens,-158.02€,2016-01-15 15:31:31,EUR,-158.02,€,1.0914,-172.463028
55154-5057,Shufflebeat,Portugal,Porto,1406.66€,2016-01-15 16:08:16,EUR,1406.66,€,1.0914,1535.228724
52380-1102,Flipstorm,France,Nanterre,261.23€,2016-01-15 16:43:46,EUR,261.23,€,1.0914,285.106422
13537-259,Chatterbridge,Spain,Barcelona,791.84€,2016-01-15 19:03:44,EUR,791.84,€,1.0914,864.214176
51079-947,Zooxo,United Kingdom,London,£643.54,2016-01-15 20:44:02,GBP,643.54,£,1.4332239002,922.336908734708
52343-025,Eimbee,France,Amiens,953.97€,2016-01-15 21:14:48,EUR,953.97,€,1.0914,1041.162858
35356-325,Zooxo,United Kingdom,London,£79.29,2016-01-15 22:14:01,GBP,79.29,£,1.4332239002,113.64032304685801
54473-578,Wordify,United States,New York,$158.51,2016-01-16 00:06:46,USD,158.51,$,1.0,158.51
62742-4030,Flipstorm,France,Nanterre,545.16€,2016-01-16 00:29:53,EUR,545.16,€,1.0914,594.9876239999999
37205-951,Flipstorm,France,Nanterre,213.91€,2016-01-16 00:55:36,EUR,213.91,€,1.0914,233.46137399999998
16729-167,Flipstorm,France,Nanterre,256.98€,2016-01-16 02:43:15,EUR,256.98,€,1.0914,280.467972
0268-1128,Thoughtmix,Portugal,Amadora,582.42€,2016-01-16 03:40:32,EUR,582.42,€,1.0914,635.6531879999999
50458-560,Ntags,Portugal,Lisbon,348.58€,2016-01-16 04:18:27,EUR,348.58,€,1.0914,380.440212
13537-259,Flipstorm,France,Nanterre,725.69€,2016-01-16 04:21:55,EUR,725.69,€,1.0914,792.018066
10267-2529,Thoughtmix,Portugal,Amadora,396.79€,2016-01-16 04:52:15,EUR,396.79,€,1.0914,433.056606
63629-2733,Shufflebeat,Portugal,Porto,292.21€,2016-01-16 05:34:02,EUR,292.21,€,1.0914,318.91799399999996
67046-030,Flipstorm,France,Nanterre,157.92€,2016-01-16 06:14:48,EUR,157.92,€,1.0914,172.35388799999998
65044-3014,Chatterbridge,Spain,Barcelona,749.79€,2016-01-16 07:18:55,EUR,749.79,€,1.0914,818.320806
16729-167,Twitterbeat,France,Annecy,142.96€,2016-01-16 09:30:01,EUR,142.96,€,1.0914,156.026544
54868-0823,Twitterbeat,France,Annecy,160.75€,2016-01-16 12:34:39,EUR,160.75,€,1.0914,175.44254999999998
16729-167,Flipstorm,Greece,Athens,807.27€,2016-01-16 15:08:45,EUR,807.27,€,1.0914,881.0544779999999
48951-4042,Twitterbeat,France,Annecy,269.26€,2016-01-16 16:44:01,EUR,269.26,€,1.0914,293.870364
68233-011,Twitterbeat,France,Annecy,481.5€,2016-01-16 18:18:05,EUR,481.5,€,1.0914,525.5091
55700-014,Thoughtmix,Portugal,Amadora,663.85€,2016-01-16 19:16:41,EUR,663.85,€,1.0914,724.52589
16714-295,Twitterbeat,France,Annecy,570.36€,2016-01-16 20:40:34,EUR,570.36,€,1.0914,622.490904
58596-001,Chatterbridge,Spain,Barcelona,456.62€,2016-01-17 00:52:43,EUR,456.62,€,1.0914,498.35506799999996
13537-259,Flipstorm,France,Nanterre,674.07€,2016-01-17 02:57:50,EUR,674.07,€,1.0914,735.679998
44946-1046,Flipstorm,Greece,Athens,428.7€,2016-01-17 04:00:36,EUR,428.7,€,1.0914,467.88318
55289-164,Brainsphere,Portugal,Braga,699.46€,2016-01-17 04:46:42,EUR,699.46,€,1.0914,763.390644
0228-2167,Zooxo,United Kingdom,London,£100.06,2016-01-17 05:12:32,GBP,100.06,£,1.4332239002,143.408383454012
0228-2167,Thoughtmix,Portugal,Amadora,673.89€,2016-01-17 05:19:18,EUR,673.89,€,1.0914,735.4835459999999
55856-0003,Eimbee,France,Amiens,478.54€,2016-01-17 05:48:33,EUR,478.54,€,1.0914,522.278556
51346-145,Brainsphere,Portugal,Braga,1069.58€,2016-01-17 05:57:19,EUR,1069.58,€,1.0914,1167.3396119999998
54868-5165,Flipstorm,Greece,Athens,814.56€,2016-01-17 06:30:40,EUR,814.56,€,1.0914,889.0107839999998
52343-025,Flipstorm,France,Nanterre,546.71€,2016-01-17 06:30:45,EUR,546.71,€,1.0914,596.679294
49738-105,Voomm,France,Paris,584.96€,2016-01-17 07:32:02,EUR,584.96,€,1.0914,638.425344
70253-307,Ntags,Portugal,Lisbon,950.62€,2016-01-17 08:06:09,EUR,950.62,€,1.0914,1037.506668
24286-1562,Buzzbean,Germany,Düsseldorf,362.01€,2016-01-17 09:50:06,EUR,362.01,€,1.0914,395.09771399999994
76335-006,Thoughtmix,Portugal,Amadora,329.16€,2016-01-17 10:31:23,EUR,329.16,€,1.0914,359.245224
43419-018,Buzzbean,Germany,Düsseldorf,271.48€,2016-01-17 12:11:00,EUR,271.48,€,1.0914,296.293272
65044-3014,Buzzbean,Germany,Düsseldorf,996.17€,2016-01-17 12:22:09,EUR,996.17,€,1.0914,1087.219938
0603-6134,Twitterbeat,France,Annecy,799.62€,2016-01-17 12:35:41,EUR,799.62,€,1.0914,872.7052679999999
76335-006,Flipstorm,France,Nanterre,327.36€,2016-01-17 13:30:02,EUR,327.36,€,1.0914,357.280704
55856-0003,Buzzbean,Germany,Düsseldorf,169.54€,2016-01-17 16:35:36,EUR,169.54,€,1.0914,185.03595599999997
76117-001,Yozio,Greece,Patras,807.1€,2016-01-17 16:41:14,EUR,807.1,€,1.0914,880.86894
49520-501,Zooxo,United Kingdom,London,£900.09,2016-01-17 17:09:37,GBP,900.09,£,1.4332239002,1290.030500331018
0268-6107,Gabcube,Portugal,Almada,466.59€,2016-01-17 17:45:26,EUR,466.59,€,1.0914,509.23632599999996
36987-1697,Flipstorm,France,Nanterre,901.0€,2016-01-17 18:40:03,EUR,901.0,€,1.0914,983.3513999999999
35356-325,Chatterbridge,Spain,Barcelona,726.29€,2016-01-17 20:19:03,EUR,726.29,€,1.0914,792.6729059999999
68752-024,Flipstorm,Greece,Athens,857.91€,2016-01-18 01:12:54,EUR,857.91,€,1.0892,934.4355719999999
62011-0219,Ntags,Portugal,Lisbon,960.05€,2016-01-18 01:47:58,EUR,960.05,€,1.0892,1045.68646
16714-295,Thoughtmix,Portugal,Amadora,423.61€,2016-01-18 03:33:35,EUR,423.61,€,1.0892,461.396012
50458-560,Thoughtmix,Portugal,Amadora,904.31€,2016-01-18 05:22:40,EUR,904.31,€,1.0892,984.9744519999999
68084-172,Zooxo,United Kingdom,London,£305.79,2016-01-18 05:31:36,GBP,305.79,£,1.4282155174,436.73402306574604
51060-032,Flipstorm,France,Nanterre,439.0€,2016-01-18 06:15:37,EUR,439.0,€,1.0892,478.1588
0185-0373,Flipstorm,Greece,Athens,968.75€,2016-01-18 06:26:03,EUR,968.75,€,1.0892,1055.1625
51523-002,Voomm,France,Paris,722.52€,2016-01-18 06:42:23,EUR,722.52,€,1.0892,786.9687839999999
49348-574,Flipstorm,Greece,Athens,332.33€,2016-01-18 08:12:31,EUR,332.33,€,1.0892,361.97383599999995
55154-5057,Lajo,Greece,Thessaloniki,83.18€,2016-01-18 08:30:06,EUR,83.18,€,1.0892,90.599656
62670-4404,Thoughtmix,Portugal,Amadora,279.5€,2016-01-18 10:10:16,EUR,279.5,€,1.0892,304.4314
54868-0823,Wordify,United States,New York,$147.07,2016-01-18 10:35:47,USD,147.07,$,1.0,147.07
55700-014,Zooxo,United Kingdom,London,£590.18,2016-01-18 11:22:22,GBP,590.18,£,1.4282155174,842.9042340591319
0268-6107,Flipstorm,Greece,Athens,445.31€,2016-01-18 12:20:17,EUR,445.31,€,1.0892,485.03165199999995
49999-737,Flipstorm,France,Nanterre,834.21€,2016-01-18 13:51:24,EUR,834.21,€,1.0892,908.621532
52125-136,Avaveo,France,Nice,358.46€,2016-01-18 13:54:37,EUR,358.46,€,1.0892,390.43463199999997
10267-2529,Wordify,United States,New York,$431.01,2016-01-18 14:46:57,USD,431.01,$,1.0,431.01
54123-957,Twitterbeat,France,Annecy,134.89€,2016-01-18 14:54:23,EUR,134.89,€,1.0892,146.92218799999998
51523-002,Zooxo,United Kingdom,London,£963.87,2016-01-18 19:21:48,GBP,963.87,£,1.4282155174,1376.6140907563379
54973-9150,Ntags,Portugal,Lisbon,932.02€,2016-01-18 20:01:14,EUR,932.02,€,1.0892,1015.1561839999999
49349-106,Thoughtmix,Portugal,Amadora,1270.06€,2016-01-18 20:07:38,EUR,1270.06,€,1.0892,1383.349352
49348-574,Buzzbean,Germany,Düsseldorf,272.68€,2016-01-18 20:37:18,EUR,272.68,€,1.0892,297.003056
0699-7041,Voomm,France,Paris,583.91€,2016-01-18 23:02:11,EUR,583.91,€,1.0892,635.9947719999999
17156-617,Rhycero,France,Arcueil,840.45€,2016-01-18 23:12:08,EUR,840.45,€,1.0892,915.41814
55566-2100,Zooxo,United Kingdom,London,£655.4,2016-01-18 23:39:14,GBP,655.4,£,1.4282155174,936.0524501039599
52959-433,Roodel,Portugal,Aranhas,323.61€,2016-01-19 00:02:40,EUR,323.61,€,1.0868,351.699348
51531-9500,Chatterbridge,Spain,Barcelona,867.65€,2016-01-19 02:35:53,EUR,867.65,€,1.0868,942.9620199999999
49520-501,Shufflebeat,Portugal,Porto,712.94€,2016-01-19 02:47:20,EUR,712.94,€,1.0868,774.8231920000001
37205-951,Zooxo,United Kingdom,London,£119.73,2016-01-19 03:17:49,GBP,119.73,£,1.421155179,170.15490958167
48951-4042,Zooxo,United Kingdom,London,£123.31,2016-01-19 03:50:46,GBP,123.31,£,1.421155179,175.24264512249002
49520-501,Flipstorm,France,Nanterre,997.59€,2016-01-19 05:42:58,EUR,997.59,€,1.0868,1084.180812
76314-002,Avaveo,France,Nice,474.35€,2016-01-19 05:50:03,EUR,474.35,€,1.0868,515.52358
62670-4404,Flipstorm,Greece,Athens,210.43€,2016-01-19 06:50:53,EUR,210.43,€,1.0868,228.695324
58118-5060,Ntags,Portugal,Lisbon,198.2€,2016-01-19 07:46:58,EUR,198.2,€,1.0868,215.40375999999998
35356-325,Thoughtmix,Portugal,Amadora,847.25€,2016-01-19 07:55:29,EUR,847.25,€,1.0868,920.7913
68180-121,Flipstorm,France,Nanterre,592.26€,2016-01-19 08:36:18,EUR,592.26,€,1.0868,643.668168
51346-126,Twitterbeat,France,Annecy,94.38€,2016-01-19 12:09:34,EUR,94.38,€,1.0868,102.572184
98132-889,Thoughtmix,Portugal,Amadora,219.98€,2016-01-19 13:43:08,EUR,219.98,€,1.0868,239.074264
51523-002,Ntags,Portugal,Lisbon,988.45€,2016-01-19 13:54:14,EUR,988.45,€,1.0868,1074.24746
13537-259,Brainsphere,Portugal,Braga,684.16€,2016-01-19 14:51:04,EUR,684.16,€,1.0868,743.545088
0615-7679,Ntags,Portugal,Lisbon,388.25€,2016-01-19 14:53:19,EUR,388.25,€,1.0868,421.9501
37205-992,Buzzbean,Germany,Düsseldorf,473.61€,2016-01-19 15:45:13,EUR,473.61,€,1.0868,514.719348
51060-032,Ntags,Portugal,Lisbon,1130.77€,2016-01-19 16:00:36,EUR,1130.77,€,1.0868,1228.920836
67544-356,Flipstorm,Greece,Athens,432.15€,2016-01-19 17:55:22,EUR,432.15,€,1.0868,469.66062
49349-820,Ntags,Portugal,Lisbon,562.06€,2016-01-19 18:47:53,EUR,562.06,€,1.0868,610.8468079999999
68233-011,Zooxo,United Kingdom,London,£373.38,2016-01-19 19:02:42,GBP,373.38,£,1.421155179,530.63092073502
13537-259,Thoughtmix,Portugal,Amadora,820.1€,2016-01-19 19:09:15,EUR,820.1,€,1.0868,891.28468
16590-177,Thoughtmix,Portugal,Amadora,665.4€,2016-01-19 19:55:09,EUR,665.4,€,1.0868,723.15672
49348-574,Buzzbean,Germany,Düsseldorf,261.77€,2016-01-19 20:37:55,EUR,261.77,€,1.0868,284.49163599999997
68233-011,Ntags,Portugal,Lisbon,525.61€,2016-01-19 21:11:37,EUR,525.61,€,1.0868,571.232948
50458-560,Zooxo,United Kingdom,London,£385.16,2016-01-19 22:53:21,GBP,385.16,£,1.421155179,547.37212874364
13537-259,Zooxo,United Kingdom,London,£652.62,2016-01-19 23:21:17,GBP,652.62,£,1.421155179,927.47429291898
17156-617,Flipstorm,France,Nanterre,1029.55€,2016-01-19 23:22:21,EUR,1029.55,€,1.0868,1118.91494
55289-164,Twitterbeat,France,Annecy,184.04€,2016-01-19 23:23:41,EUR,184.04,€,1.0868,200.014672
0615-7679,Voomm,France,Paris,450.32€,2016-01-19 23:24:55,EUR,450.32,€,1.0868,489.407776
49967-724,Ntags,Portugal,Lisbon,419.28€,2016-01-20 00:20:44,EUR,419.28,€,1.0907,457.308696
10578-049,Brainsphere,Portugal,Braga,1462.25€,2016-01-20 01:33:07,EUR,1462.25,€,1.0907,1594.876075
36800-952,Shufflebeat,Portugal,Porto,227.53€,2016-01-20 01:38:33,EUR,227.53,€,1.0907,248.166971
60505-2867,Flipstorm,Greece,Athens,168.7€,2016-01-20 06:55:46,EUR,168.7,€,1.0907,184.00108999999998
68233-011,Ntags,Portugal,Lisbon,716.97€,2016-01-20 07:23:46,EUR,716.97,€,1.0907,781.999179
0268-1604,Twitterbeat,France,Annecy,140.17€,2016-01-20 07:51:33,EUR,140.17,€,1.0907,152.88341899999998
21695-931,Yozio,Greece,Patras,693.89€,2016-01-20 10:37:39,EUR,693.89,€,1.0907,756.825823
54123-957,Thoughtmix,Portugal,Amadora,264.04€,2016-01-20 11:01:16,EUR,264.04,€,1.0907,287.988428
54123-957,Flipstorm,France,Nanterre,183.49€,2016-01-20 12:18:14,EUR,183.49,€,1.0907,200.132543
0603-6134,Twitterbeat,France,Annecy,801.39€,2016-01-20 12:34:15,EUR,801.39,€,1.0907,874.076073
59779-028,Twitterbeat,France,Annecy,1051.38€,2016-01-20 16:14:14,EUR,1051.38,€,1.0907,1146.740166
54473-578,Voomm,France,Paris,221.16€,2016-01-20 19:29:18,EUR,221.16,€,1.0907,241.219212
52959-433,Flipstorm,France,Nanterre,308.8€,2016-01-20 19:37:42,EUR,308.8,€,1.0907,336.80816
0268-1401,Flipstorm,Greece,Athens,928.75€,2016-01-20 20:19:35,EUR,928.75,€,1.0907,1012.987625
24385-268,Realpoint,Portugal,Lisbon,200.28€,2016-01-20 20:38:36,EUR,200.28,€,1.0907,218.445396
43419-018,Thoughtmix,Portugal,Amadora,221.88€,2016-01-20 21:27:52,EUR,221.88,€,1.0907,242.004516
49288-0655,Flipstorm,Greece,Athens,307.98€,2016-01-20 23:14:07,EUR,307.98,€,1.0907,335.913786
50563-113,Chatterbridge,Spain,Barcelona,311.78€,2016-01-21 00:29:49,EUR,311.78,€,1.0893,339.62195399999996
36800-952,Chatterbridge,Spain,Barcelona,368.3€,2016-01-21 00:39:19,EUR,368.3,€,1.0893,401.18919
54473-578,Ntags,Portugal,Lisbon,225.92€,2016-01-21 00:49:47,EUR,225.92,€,1.0893,246.09465599999996
52959-433,Lajo,Greece,Thessaloniki,327.3€,2016-01-21 03:43:32,EUR,327.3,€,1.0893,356.52789
